"ID.NEW"	"TAXANAME"	"ABUND"
"WAZP99-0539-2000-1"	"HYDROPTILIDAE"	2
"WAZP99-0539-2000-1"	"ISONYCHIA SP."	7
"WAZP99-0539-2000-1"	"LAUTERBORNIELLA AGRAYLOIDES"	1
"WAZP99-0539-2000-1"	"LEPTOHYPHIDAE"	65
"WAZP99-0539-2000-1"	"LEUCOTRICHIA SP."	1
"WAZP99-0539-2000-1"	"MARUINA SP."	2
"WAZP99-0539-2000-1"	"MICROCYLLOEPUS SP."	28
"WAZP99-0539-2000-1"	"MICROTENDIPES PEDELLUS GR."	5
"WAZP99-0539-2000-1"	"NEMATODA"	3
"WAZP99-0539-2000-1"	"OLIGOCHAETA"	3
"WAZP99-0539-2000-1"	"ORCONECTES SP."	1
"WAZP99-0539-2000-1"	"ORCONECTES VIRILIS"	1
"WAZP99-0539-2000-1"	"ORTHOCLADIUS COMPLEX"	29
"WAZP99-0539-2000-1"	"ORTHOCLADIUS SP."	6
"WAZP99-0539-2000-1"	"OSTRACODA"	5
"WAZP99-0539-2000-1"	"PARAKIEFFERIELLA SP."	6
"WAZP99-0539-2000-1"	"PARALIMNOPHYES SP."	1
"WAZP99-0539-2000-1"	"PARAMETRIOCNEMUS SP."	1
"WAZP99-0539-2000-1"	"PETROPHILA SP."	11
"WAZP99-0539-2000-1"	"PHYSIDAE"	1
"WAZP99-0539-2000-1"	"POLYCENTROPODIDAE"	1
"WAZP99-0539-2000-1"	"POLYPEDILUM SP."	7
"WAZP99-0539-2000-1"	"PROTOPTILA SP."	1
"WAZP99-0539-2000-1"	"PSECTROCLADIUS SP."	1
"WAZP99-0539-2000-1"	"PSEPHENUS SP."	10
"WAZP99-0539-2000-1"	"RHEOTANYTARSUS SP."	7
"WAZP99-0539-2000-1"	"SMICRIDEA SP."	8
"WAZP99-0539-2000-1"	"SPERCHON SP."	27
"WAZP99-0539-2000-1"	"STICTOCHIRONOMUS SP."	3
"WAZP99-0539-2000-1"	"SUBLETTEA SP."	3
"WAZP99-0539-2000-1"	"TABANIDAE"	5
"WAZP99-0539-2000-1"	"TANYTARSUS SP."	25
"WAZP99-0539-2000-1"	"THIENEMANNIMYIA GR. SP."	1
"WAZP99-0539-2000-1"	"TIPULIDAE"	1
"WAZP99-0539-2000-1"	"TORRENTICOLA SP."	2
"WAZP99-0539-2000-1"	"TRICORYTHODES SP."	1
"WAZP99-0539-2000-1"	"VACUPERNIUS PACKERI"	34
"WAZP99-0539-2000-2"	"ACENTRELLA INSIGNIFICANS"	4
"WAZP99-0539-2000-2"	"AMBRYSUS SP."	2
"WAZP99-0539-2000-2"	"ARGIA SP."	4
"WAZP99-0539-2000-2"	"BAETIDAE"	2
"WAZP99-0539-2000-2"	"BAETIS NOTOS"	15
"WAZP99-0539-2000-2"	"BAETIS SP."	10
"WAZP99-0539-2000-2"	"CALLIBAETIS SP."	3
"WAZP99-0539-2000-2"	"CERATOPOGONINAE"	2
"WAZP99-0539-2000-2"	"CHEUMATOPSYCHE SP."	31
"WAZP99-0539-2000-2"	"CHIRONOMINI"	1
"WAZP99-0539-2000-2"	"CLADOTANYTARSUS SP."	9
"WAZP99-0539-2000-2"	"COENAGRIONIDAE"	2
"WAZP99-0539-2000-2"	"CORBICULA FLUMINEA"	1
"WAZP99-0539-2000-2"	"CORYDALUS SP."	2
"WAZP99-0539-2000-2"	"CRICOTOPUS SP."	24
"WAZP99-0539-2000-2"	"CRYPTOTENDIPES SP."	1
"WAZP99-0539-2000-2"	"EMPIDIDAE"	2
"WAZP99-0539-2000-2"	"EUKIEFFERIELLA SP."	1
"WAZP99-0539-2000-2"	"FALLCEON QUILLERI"	2
"WAZP99-0539-2000-2"	"FERRISSIA SP."	2
"WAZP99-0539-2000-2"	"HEMERODROMIA SP."	5
"WAZP99-0539-2000-2"	"HYDROPSYCHE SP."	2
"WAZP99-0539-2000-2"	"HYDROPSYCHINAE"	6
"WAZP99-0539-2000-2"	"HYDROPTILA SP."	14
"WAZP99-0539-2000-2"	"HYDROPTILIDAE"	4
"WAZP99-0539-2000-2"	"ISONYCHIA SP."	11
"WAZP99-0539-2000-2"	"LEPTOHYPHES SP."	4
"WAZP99-0539-2000-2"	"LEPTOHYPHIDAE"	27
"WAZP99-0539-2000-2"	"METRICHIA SP."	2
"WAZP99-0539-2000-2"	"MICROCYLLOEPUS SP."	18
"WAZP99-0539-2000-2"	"NAUCORIDAE"	7
"WAZP99-0539-2000-2"	"NEMATODA"	18
"WAZP99-0539-2000-2"	"OLIGOCHAETA"	46
"WAZP99-0539-2000-2"	"ORCONECTES SP."	4
"WAZP99-0539-2000-2"	"ORTHOCLADIUS COMPLEX"	14
"WAZP99-0539-2000-2"	"ORTHOCLADIUS SP."	3
"WAZP99-0539-2000-2"	"OSTRACODA"	4
"WAZP99-0539-2000-2"	"PENTANEURA SP."	2
"WAZP99-0539-2000-2"	"PETROPHILA SP."	2
"WAZP99-0539-2000-2"	"PHYSIDAE"	1
"WAZP99-0539-2000-2"	"POLYPEDILUM SP."	4
"WAZP99-0539-2000-2"	"PROCLADIUS SP."	3
"WAZP99-0539-2000-2"	"PROSTOMA SP."	2
"WAZP99-0539-2000-2"	"PROTOPTILA SP."	2
"WAZP99-0539-2000-2"	"PSEPHENUS SP."	25
"WAZP99-0539-2000-2"	"RHEOTANYTARSUS SP."	2
"WAZP99-0539-2000-2"	"SMICRIDEA SP."	4
"WAZP99-0539-2000-2"	"SPERCHON SP."	48
"WAZP99-0539-2000-2"	"SPHAERIIDAE"	1
"WAZP99-0539-2000-2"	"STICTOCHIRONOMUS SP."	4
"WAZP99-0539-2000-2"	"TABANIDAE"	4
"WAZP99-0539-2000-2"	"TANYTARSUS SP."	11
"WAZP99-0539-2000-2"	"THIENEMANNIELLA SP."	1
"WAZP99-0539-2000-2"	"TRAVERELLA SP."	6
"WAZP99-0539-2000-2"	"TURBELLARIA"	2
"WAZP99-0539-2000-2"	"VACUPERNIUS PACKERI"	9
"WAZP99-0545-2000-1"	"BAETIDAE"	11
"WAZP99-0545-2000-1"	"BAETIS SP."	3
"WAZP99-0545-2000-1"	"BAETIS TRICAUDATUS"	1
"WAZP99-0545-2000-1"	"CAENIS BAJAENSIS"	27
"WAZP99-0545-2000-1"	"CAMBARIDAE"	4
"WAZP99-0545-2000-1"	"CERATOPOGONIDAE"	1
"WAZP99-0545-2000-1"	"CHEUMATOPSYCHE SP."	7
"WAZP99-0545-2000-1"	"CHIRONOMUS SP."	14
"WAZP99-0545-2000-1"	"CORIXIDAE"	5
"WAZP99-0545-2000-1"	"CORYNONEURA SP."	1
"WAZP99-0545-2000-1"	"ERPOBDELLIDAE"	7
"WAZP99-0545-2000-1"	"FALLCEON QUILLERI"	102
"WAZP99-0545-2000-1"	"GLOSSOSOMATIDAE"	1
"WAZP99-0545-2000-1"	"HEPTAGENIIDAE"	4
"WAZP99-0545-2000-1"	"HYALELLA SP."	2
"WAZP99-0545-2000-1"	"HYDROBAENUS SP."	1
"WAZP99-0545-2000-1"	"HYDROPSYCHE SP."	2
"WAZP99-0545-2000-1"	"HYDROPSYCHINAE"	1
"WAZP99-0545-2000-1"	"ITHYTRICHIA SP."	2
"WAZP99-0545-2000-1"	"LARSIA SP."	7
"WAZP99-0545-2000-1"	"LEPTOPHLEBIIDAE"	5
"WAZP99-0545-2000-1"	"METRIOCNEMUS SP."	1
"WAZP99-0545-2000-1"	"MICROPSECTRA SP."	16
"WAZP99-0545-2000-1"	"NEMATODA"	2
"WAZP99-0545-2000-1"	"NEOCHOROTERPES SP."	4
"WAZP99-0545-2000-1"	"NIXE SP."	7
"WAZP99-0545-2000-1"	"OLIGOCHAETA"	128
"WAZP99-0545-2000-1"	"OPTIOSERVUS SP."	1
"WAZP99-0545-2000-1"	"ORCONECTES SP."	1
"WAZP99-0545-2000-1"	"ORTHOCLADIUS COMPLEX"	4
"WAZP99-0545-2000-1"	"PARATENDIPES SP."	18
"WAZP99-0545-2000-1"	"PENTANEURA SP."	1
"WAZP99-0545-2000-1"	"PHAENOPSECTRA SP."	30
"WAZP99-0545-2000-1"	"POLYPEDILUM SP."	2
"WAZP99-0545-2000-1"	"SIMULIUM SP."	2
"WAZP99-0545-2000-1"	"SPHAERIIDAE"	1
"WAZP99-0545-2000-1"	"STICTOCHIRONOMUS SP."	1
"WAZP99-0545-2000-1"	"SYNORTHOCLADIUS SP."	1
"WAZP99-0545-2000-1"	"THIENEMANNIMYIA GR. SP."	12
"WAZP99-0545-2000-1"	"THRAULODES SP."	22
"WAZP99-0545-2000-1"	"TRICORYHYPHES SP."	69
"WAZP99-0551-2000-1"	"ACARI"	4
"WAZP99-0551-2000-1"	"ANCYLIDAE"	1
"WAZP99-0551-2000-1"	"ATRACTIDES SP."	2
"WAZP99-0551-2000-1"	"CALOPARYPHUS SP."	2
"WAZP99-0551-2000-1"	"CALOPTERYGIDAE"	3
"WAZP99-0551-2000-1"	"CERATOPOGONIDAE"	1
"WAZP99-0551-2000-1"	"CHEUMATOPSYCHE SP."	9
"WAZP99-0551-2000-1"	"CRICOTOPUS BICINCTUS GR."	1
"WAZP99-0551-2000-1"	"ELMIDAE"	5
"WAZP99-0551-2000-1"	"EUKIEFFERIELLA SP."	2
"WAZP99-0551-2000-1"	"HEMERODROMIA SP."	1
"WAZP99-0551-2000-1"	"HETERELMIS SP."	10
"WAZP99-0551-2000-1"	"HYDROPSYCHE SP."	3
"WAZP99-0551-2000-1"	"HYDROPSYCHINAE"	20
"WAZP99-0551-2000-1"	"MICROCYLLOEPUS SP."	67
"WAZP99-0551-2000-1"	"ORIBATEI"	4
"WAZP99-0551-2000-1"	"ORTHOCLADIUS COMPLEX"	1
"WAZP99-0551-2000-1"	"OSTRACODA"	2
"WAZP99-0551-2000-1"	"PETROPHILA SP."	1
"WAZP99-0551-2000-1"	"PHYSA SP."	20
"WAZP99-0551-2000-1"	"PHYSIDAE"	112
"WAZP99-0551-2000-1"	"POLYPEDILUM SP."	3
"WAZP99-0551-2000-1"	"PSEUDOCHIRONOMUS SP."	1
"WAZP99-0551-2000-1"	"PSYCHODA SP."	1
"WAZP99-0551-2000-1"	"RHEOTANYTARSUS SP."	125
"WAZP99-0551-2000-1"	"SIMULIUM SP."	26
"WAZP99-0551-2000-1"	"SPERCHON SP."	8
"WAZP99-0551-2000-1"	"STRATIOMYIDAE"	3
"WAZP99-0551-2000-1"	"TABANIDAE"	1
"WAZP99-0551-2000-1"	"TORRENTICOLA SP."	71
"WAZP99-0551-2000-1"	"WORMALDIA SP."	1
"WAZP99-0551-2000-2"	"ACARI"	3
"WAZP99-0551-2000-2"	"CALOPARYPHUS SP."	3
"WAZP99-0551-2000-2"	"CALOPTERYGIDAE"	7
"WAZP99-0551-2000-2"	"CERATOPOGONIDAE"	1
"WAZP99-0551-2000-2"	"CERATOPOGONINAE"	5
"WAZP99-0551-2000-2"	"CHEUMATOPSYCHE SP."	46
"WAZP99-0551-2000-2"	"COENAGRIONIDAE"	2
"WAZP99-0551-2000-2"	"EUKIEFFERIELLA SP."	1
"WAZP99-0551-2000-2"	"EUPARYPHUS SP."	1
"WAZP99-0551-2000-2"	"FERRISSIA SP."	1
"WAZP99-0551-2000-2"	"GOMPHIDAE"	3
"WAZP99-0551-2000-2"	"HETAERINA SP."	1
"WAZP99-0551-2000-2"	"HETERELMIS SP."	8
"WAZP99-0551-2000-2"	"HYDROPSYCHE SP."	3
"WAZP99-0551-2000-2"	"HYDROPSYCHINAE"	10
"WAZP99-0551-2000-2"	"LEBERTIA SP."	4
"WAZP99-0551-2000-2"	"MICROCYLLOEPUS SP."	57
"WAZP99-0551-2000-2"	"NECTOPSYCHE SP."	1
"WAZP99-0551-2000-2"	"NEMATODA"	5
"WAZP99-0551-2000-2"	"ORIBATEI"	1
"WAZP99-0551-2000-2"	"OSTRACODA"	8
"WAZP99-0551-2000-2"	"PETROPHILA SP."	2
"WAZP99-0551-2000-2"	"PHYSA SP."	25
"WAZP99-0551-2000-2"	"PHYSIDAE"	212
"WAZP99-0551-2000-2"	"PISIDIUM SP."	3
"WAZP99-0551-2000-2"	"POLYPEDILUM SP."	2
"WAZP99-0551-2000-2"	"PROCLADIUS SP."	3
"WAZP99-0551-2000-2"	"PROSTOMA SP."	3
"WAZP99-0551-2000-2"	"RHEOTANYTARSUS SP."	15
"WAZP99-0551-2000-2"	"SIMULIUM SP."	7
"WAZP99-0551-2000-2"	"SPHAERIIDAE"	1
"WAZP99-0551-2000-2"	"STRATIOMYIDAE"	13
"WAZP99-0551-2000-2"	"TABANIDAE"	2
"WAZP99-0551-2000-2"	"TORRENTICOLA SP."	45
"WAZP99-0551-2000-2"	"XESTOCHIRONOMUS SP."	1
"WAZP99-0551-2001-1"	"ARGIA SP."	7
"WAZP99-0551-2001-1"	"BAETIS SP."	14
"WAZP99-0551-2001-1"	"BAETODES SP."	8
"WAZP99-0551-2001-1"	"CALOPARYPHUS SP."	1
"WAZP99-0551-2001-1"	"CHEUMATOPSYCHE SP."	21
"WAZP99-0551-2001-1"	"EUKIEFFERIELLA SP."	3
"WAZP99-0551-2001-1"	"FALLCEON QUILLERI"	1
"WAZP99-0551-2001-1"	"FORCIPOMYIA SP."	1
"WAZP99-0551-2001-1"	"HELICOPSYCHE SP."	110
"WAZP99-0551-2001-1"	"HETAERINA SP."	16
"WAZP99-0551-2001-1"	"HETERELMIS SP."	1
"WAZP99-0551-2001-1"	"HYDROPSYCHE SP."	14
"WAZP99-0551-2001-1"	"HYDROPSYCHIDAE"	1
"WAZP99-0551-2001-1"	"HYDROPTILA SP."	4
"WAZP99-0551-2001-1"	"LABRUNDINIA SP."	4
"WAZP99-0551-2001-1"	"LEBERTIA SP."	1
"WAZP99-0551-2001-1"	"LEUCOTRICHIA SP."	18
"WAZP99-0551-2001-1"	"LIBELLULIDAE"	1
"WAZP99-0551-2001-1"	"MARUINA SP."	7
"WAZP99-0551-2001-1"	"MICROCYLLOEPUS SP."	61
"WAZP99-0551-2001-1"	"MUSCIDAE"	1
"WAZP99-0551-2001-1"	"NEMATODA"	5
"WAZP99-0551-2001-1"	"OCHROTRICHIA SP."	12
"WAZP99-0551-2001-1"	"OSTRACODA"	73
"WAZP99-0551-2001-1"	"PELTODYTES SP."	2
"WAZP99-0551-2001-1"	"PETROPHILA SP."	1
"WAZP99-0551-2001-1"	"PHYSA SP."	7
"WAZP99-0551-2001-1"	"PHYSIDAE"	52
"WAZP99-0551-2001-1"	"POLYCENTROPODIDAE"	2
"WAZP99-0551-2001-1"	"POLYCENTROPUS SP."	1
"WAZP99-0551-2001-1"	"POSTELICHUS SP."	1
"WAZP99-0551-2001-1"	"PROSTOMA SP."	17
"WAZP99-0551-2001-1"	"RHEOCRICOTOPUS SP."	2
"WAZP99-0551-2001-1"	"RHEOTANYTARSUS SP."	23
"WAZP99-0551-2001-1"	"SIMULIUM SP."	15
"WAZP99-0551-2001-1"	"SPERCHON SP."	9
"WAZP99-0551-2001-1"	"STICTOTARSUS SP."	3
"WAZP99-0551-2001-1"	"TANYTARSUS SP."	1
"WAZP99-0551-2001-1"	"THIENEMANNIELLA SP."	3
"WAZP99-0551-2001-1"	"TIPULIDAE"	1
"WAZP99-0551-2001-1"	"TORRENTICOLA SP."	1
"WAZP99-0551-2001-1"	"TRICORYTHODES SP."	3
"WAZP99-0551-2001-1"	"WORMALDIA SP."	25
"WAZP99-0551-2001-2"	"ARGIA SP."	8
"WAZP99-0551-2001-2"	"BAETIDAE"	1
"WAZP99-0551-2001-2"	"BAETIS NOTOS"	1
"WAZP99-0551-2001-2"	"BELOSTOMATIDAE"	1
"WAZP99-0551-2001-2"	"CALOPARYPHUS SP."	7
"WAZP99-0551-2001-2"	"CERATOPOGONIDAE"	1
"WAZP99-0551-2001-2"	"CHEUMATOPSYCHE SP."	30
"WAZP99-0551-2001-2"	"CHIMARRA SP."	2
"WAZP99-0551-2001-2"	"DASYHELEA SP."	5
"WAZP99-0551-2001-2"	"EUKIEFFERIELLA SP."	3
"WAZP99-0551-2001-2"	"FALLCEON QUILLERI"	2
"WAZP99-0551-2001-2"	"HELICOPSYCHE SP."	96
"WAZP99-0551-2001-2"	"HETAERINA SP."	9
"WAZP99-0551-2001-2"	"HETERELMIS SP."	2
"WAZP99-0551-2001-2"	"HYDROPSYCHE SP."	13
"WAZP99-0551-2001-2"	"HYDROPSYCHIDAE"	4
"WAZP99-0551-2001-2"	"HYDROPTILA SP."	1
"WAZP99-0551-2001-2"	"HYDROPTILIDAE"	4
"WAZP99-0551-2001-2"	"HYGROBATES SP."	1
"WAZP99-0551-2001-2"	"LABRUNDINIA SP."	4
"WAZP99-0551-2001-2"	"LEBERTIA SP."	1
"WAZP99-0551-2001-2"	"LEUCOTRICHIA SP."	6
"WAZP99-0551-2001-2"	"LIBELLULIDAE"	2
"WAZP99-0551-2001-2"	"MICROCYLLOEPUS SP."	37
"WAZP99-0551-2001-2"	"NEMATODA"	4
"WAZP99-0551-2001-2"	"OCHROTRICHIA SP."	3
"WAZP99-0551-2001-2"	"ORIBATEI"	1
"WAZP99-0551-2001-2"	"OSTRACODA"	31
"WAZP99-0551-2001-2"	"PELTODYTES SP."	7
"WAZP99-0551-2001-2"	"PENTANEURINI"	2
"WAZP99-0551-2001-2"	"PETROPHILA SP."	3
"WAZP99-0551-2001-2"	"PHYSA SP."	11
"WAZP99-0551-2001-2"	"PHYSIDAE"	160
"WAZP99-0551-2001-2"	"POLYCENTROPODIDAE"	1
"WAZP99-0551-2001-2"	"POLYPEDILUM SP."	4
"WAZP99-0551-2001-2"	"POSTELICHUS SP."	1
"WAZP99-0551-2001-2"	"PROSTOMA SP."	18
"WAZP99-0551-2001-2"	"PSEUDOCHIRONOMUS SP."	2
"WAZP99-0551-2001-2"	"RHEOCRICOTOPUS SP."	1
"WAZP99-0551-2001-2"	"RHEOTANYTARSUS SP."	12
"WAZP99-0551-2001-2"	"SPERCHON SP."	8
"WAZP99-0551-2001-2"	"THIENEMANNIMYIA GR. SP."	1
"WAZP99-0551-2001-2"	"TORRENTICOLA SP."	1
"WAZP99-0551-2001-2"	"TRICORYTHODES SP."	4
"WAZP99-0551-2001-2"	"TURBELLARIA"	1
"WAZP99-0551-2001-2"	"WORMALDIA SP."	3
"WAZP99-0565-2000-1"	"ACARI"	1
"WAZP99-0565-2000-1"	"BELOSTOMATIDAE"	1
"WAZP99-0565-2000-1"	"BEROSUS SP."	5
"WAZP99-0565-2000-1"	"CERATOPOGONIDAE"	5
"WAZP99-0565-2000-1"	"CERATOPOGONINAE"	21
"WAZP99-0565-2000-1"	"CHIRONOMUS SP."	32
"WAZP99-0565-2000-1"	"CORIXIDAE"	26
"WAZP99-0565-2000-1"	"DIPTERA"	1
"WAZP99-0565-2000-1"	"EPHYDRIDAE"	139
"WAZP99-0565-2000-1"	"GOELDICHIRONOMUS SP."	248
"WAZP99-0565-2000-1"	"OSTRACODA"	38
"WAZP99-0565-2000-1"	"TABANIDAE"	1
"WAZP99-0565-2000-1"	"TANYPUS SP."	48
"WAZP99-0568-2000-1"	"ACARI"	2
"WAZP99-0568-2000-1"	"ARGIA SP."	1
"WAZP99-0568-2000-1"	"ATRACTIDES SP."	1
"WAZP99-0568-2000-1"	"BAETIDAE"	2
"WAZP99-0568-2000-1"	"CERATOPOGONIDAE"	1
"WAZP99-0568-2000-1"	"CERATOPOGONINAE"	10
"WAZP99-0568-2000-1"	"CHIRONOMUS SP."	2
"WAZP99-0568-2000-1"	"CRICOTOPUS BICINCTUS GR."	1
"WAZP99-0568-2000-1"	"DICROTENDIPES SP."	1
"WAZP99-0568-2000-1"	"FALLCEON QUILLERI"	6
"WAZP99-0568-2000-1"	"HEMERODROMIA SP."	3
"WAZP99-0568-2000-1"	"HYDROPTILIDAE"	1
"WAZP99-0568-2000-1"	"LEPTOHYPHIDAE"	2
"WAZP99-0568-2000-1"	"MARILIA SP."	1
"WAZP99-0568-2000-1"	"MICROCYLLOEPUS SP."	1
"WAZP99-0568-2000-1"	"NECTOPSYCHE SP."	4
"WAZP99-0568-2000-1"	"ORTHOCLADIUS COMPLEX"	1
"WAZP99-0568-2000-1"	"PARAMERINA/ZAVRELIMYIA SP."	4
"WAZP99-0568-2000-1"	"PARAMETRIOCNEMUS SP."	2
"WAZP99-0568-2000-1"	"PETROPHILA SP."	1
"WAZP99-0568-2000-1"	"PHYSA SP."	4
"WAZP99-0568-2000-1"	"PHYSIDAE"	17
"WAZP99-0568-2000-1"	"POLYPEDILUM SP."	5
"WAZP99-0568-2000-1"	"PROGOMPHUS SP."	3
"WAZP99-0568-2000-1"	"PSEUDOCHIRONOMUS SP."	3
"WAZP99-0568-2000-1"	"RHEOTANYTARSUS SP."	401
"WAZP99-0568-2000-1"	"SMICRIDEA SP."	2
"WAZP99-0568-2000-1"	"STICTOCHIRONOMUS SP."	1
"WAZP99-0568-2000-1"	"STICTOTARSUS SP."	1
"WAZP99-0568-2000-1"	"TABANIDAE"	5
"WAZP99-0568-2000-1"	"TANYTARSUS SP."	4
"WAZP99-0568-2000-1"	"THIENEMANNIELLA SP."	11
"WAZP99-0568-2000-1"	"TRICORYTHODES SP."	2
"WAZP99-0569-2000-1"	"ABLABESMYIA SP."	2
"WAZP99-0569-2000-1"	"AMPHINEMURA SP."	33
"WAZP99-0569-2000-1"	"ANTOCHA SP."	5
"WAZP99-0569-2000-1"	"APSECTROTANYPUS SP."	2
"WAZP99-0569-2000-1"	"ATOPSYCHE SP."	3
"WAZP99-0569-2000-1"	"BAETIDAE"	3
"WAZP99-0569-2000-1"	"BAETIS SP."	10
"WAZP99-0569-2000-1"	"BAETIS TRICAUDATUS"	31
"WAZP99-0569-2000-1"	"BRILLIA SP."	8
"WAZP99-0569-2000-1"	"CENTROPTILUM SP."	4
"WAZP99-0569-2000-1"	"CERATOPOGONINAE"	2
"WAZP99-0569-2000-1"	"CHELIFERA SP."	2
"WAZP99-0569-2000-1"	"CHLOROPERLIDAE"	3
"WAZP99-0569-2000-1"	"CINYGMULA SP."	2
"WAZP99-0569-2000-1"	"CLINOCERA SP."	1
"WAZP99-0569-2000-1"	"CORDULEGASTER DIADEMA"	1
"WAZP99-0569-2000-1"	"CORYNONEURA SP."	1
"WAZP99-0569-2000-1"	"CRICOTOPUS NOSTOCICOLA"	3
"WAZP99-0569-2000-1"	"CRICOTOPUS SP."	1
"WAZP99-0569-2000-1"	"CULOPTILA SP."	3
"WAZP99-0569-2000-1"	"DICRANOTA SP."	1
"WAZP99-0569-2000-1"	"DIXA SP."	2
"WAZP99-0569-2000-1"	"EPEORUS SP."	2
"WAZP99-0569-2000-1"	"HEPTAGENIIDAE"	5
"WAZP99-0569-2000-1"	"HESPEROPHYLAX SP."	1
"WAZP99-0569-2000-1"	"HEXATOMA SP."	1
"WAZP99-0569-2000-1"	"HYDROPSYCHE SP."	1
"WAZP99-0569-2000-1"	"LEPIDOSTOMA SP."	20
"WAZP99-0569-2000-1"	"LEPTOPHLEBIIDAE"	9
"WAZP99-0569-2000-1"	"MALENKA SP."	1
"WAZP99-0569-2000-1"	"MICRASEMA SP."	5
"WAZP99-0569-2000-1"	"MICROPSECTRA SP."	88
"WAZP99-0569-2000-1"	"MICROTENDIPES PEDELLUS GR."	4
"WAZP99-0569-2000-1"	"NARPUS SP."	4
"WAZP99-0569-2000-1"	"NEMATODA"	1
"WAZP99-0569-2000-1"	"NEMOURIDAE"	3
"WAZP99-0569-2000-1"	"NILOTANYPUS SP."	5
"WAZP99-0569-2000-1"	"OLIGOCHAETA"	9
"WAZP99-0569-2000-1"	"OPLONAESCHNA ARMATA"	1
"WAZP99-0569-2000-1"	"OPTIOSERVUS SP."	43
"WAZP99-0569-2000-1"	"ORTHOCLADIUS COMPLEX"	11
"WAZP99-0569-2000-1"	"PARALEPTOPHLEBIA SP."	1
"WAZP99-0569-2000-1"	"PARAMERINA/ZAVRELIMYIA SP."	8
"WAZP99-0569-2000-1"	"PARATENDIPES SP."	16
"WAZP99-0569-2000-1"	"PENTANEURA SP."	2
"WAZP99-0569-2000-1"	"PHAENOPSECTRA SP."	35
"WAZP99-0569-2000-1"	"POLYCENTROPUS SP."	3
"WAZP99-0569-2000-1"	"POLYPEDILUM SP."	1
"WAZP99-0569-2000-1"	"POTTHASTIA GAEDII GR."	1
"WAZP99-0569-2000-1"	"PROTZIA SP."	1
"WAZP99-0569-2000-1"	"PSEPHENUS SP."	10
"WAZP99-0569-2000-1"	"RHEOTANYTARSUS SP."	3
"WAZP99-0569-2000-1"	"SIMULIUM SP."	8
"WAZP99-0569-2000-1"	"SPERCHON SP."	2
"WAZP99-0569-2000-1"	"SPHAERIIDAE"	17
"WAZP99-0569-2000-1"	"SWELTSA SP."	3
"WAZP99-0569-2000-1"	"SYNORTHOCLADIUS SP."	5
"WAZP99-0569-2000-1"	"TANYTARSUS SP."	8
"WAZP99-0569-2000-1"	"THIENEMANNIELLA SP."	2
"WAZP99-0569-2000-1"	"THIENEMANNIMYIA GR. SP."	5
"WAZP99-0569-2000-1"	"TIPULIDAE"	1
"WAZP99-0569-2000-1"	"TORRENTICOLA SP."	2
"WAZP99-0569-2000-1"	"TVETENIA BAVARICA GR."	2
"WAZP99-0569-2000-1"	"WIEDEMANNIA SP."	1
"WAZP99-0569-2000-1"	"ZAITZEVIA SP."	17
"WAZP99-0590-2002-1"	"BAETIDAE"	41
"WAZP99-0590-2002-1"	"BAETIS NOTOS"	84
"WAZP99-0590-2002-1"	"BAETIS TRICAUDATUS"	25
"WAZP99-0590-2002-1"	"BAETODES ARIZONENSIS"	91
"WAZP99-0590-2002-1"	"BEZZIA/PALPOMYIA SP."	1
"WAZP99-0590-2002-1"	"CHIMARRA SP."	10
"WAZP99-0590-2002-1"	"CORYDALUS SP."	1
"WAZP99-0590-2002-1"	"EUKIEFFERIELLA SP."	26
"WAZP99-0590-2002-1"	"FALLCEON QUILLERI"	79
"WAZP99-0590-2002-1"	"HELICOPSYCHE SP."	8
"WAZP99-0590-2002-1"	"HYDROPSYCHE SP."	7
"WAZP99-0590-2002-1"	"HYDROPSYCHIDAE"	1
"WAZP99-0590-2002-1"	"MARUINA SP."	2
"WAZP99-0590-2002-1"	"MICROCYLLOEPUS SP."	47
"WAZP99-0590-2002-1"	"NEOTRICHIA SP."	2
"WAZP99-0590-2002-1"	"OCHROTRICHIA SP."	1
"WAZP99-0590-2002-1"	"ORTHOCLADIUS COMPLEX"	3
"WAZP99-0590-2002-1"	"OSTRACODA"	15
"WAZP99-0590-2002-1"	"PETROPHILA SP."	9
"WAZP99-0590-2002-1"	"POLYPEDILUM SP."	11
"WAZP99-0590-2002-1"	"RHEOTANYTARSUS SP."	20
"WAZP99-0590-2002-1"	"SIMULIUM SP."	6
"WAZP99-0590-2002-1"	"SPERCHON SP."	6
"WAZP99-0598-2000-1"	"ACARI"	1
"WAZP99-0598-2000-1"	"AMELETUS SP."	2
"WAZP99-0598-2000-1"	"AMPHINEMURA SP."	1
"WAZP99-0598-2000-1"	"ANTOCHA SP."	10
"WAZP99-0598-2000-1"	"APATANIA SP."	32
"WAZP99-0598-2000-1"	"APATANIIDAE"	10
"WAZP99-0598-2000-1"	"APSECTROTANYPUS SP."	1
"WAZP99-0598-2000-1"	"ATOPSYCHE SP."	3
"WAZP99-0598-2000-1"	"BAETIS SP."	13
"WAZP99-0598-2000-1"	"BAETIS TRICAUDATUS"	4
"WAZP99-0598-2000-1"	"BRILLIA SP."	1
"WAZP99-0598-2000-1"	"CENTROPTILUM SP."	1
"WAZP99-0598-2000-1"	"CERATOPOGONINAE"	1
"WAZP99-0598-2000-1"	"CHLOROPERLIDAE"	1
"WAZP99-0598-2000-1"	"CINYGMULA SP."	6
